Inscription: IE,Inscription: Order,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Inscription: Letter Height Averaged,Inscription: Language,Inscription: Text,Inscription: Scrubbed Text,Inscription: Diplomatic Text,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Inscription: ID,Inscription: Low Date,Inscription: Low Date Uncertainty,Inscription: High Date,Inscription: High Date Uncertainty,Inscription: Notes
624,374,Statue Base for a M. Aur. Prosdektos Pistokratous Kephalethen,Base,Dedication,Before the Telestrion,200.0,10,0.0210,,Greek,1 Δήμητρι καὶ Κόρηι ἡ ἱερὰ γερουσία Μ ᾶρκον Αὐρήλιον λιθοφόρον Πρόσδεκτον Πιστοκράτους Κεφαλῆθεν 5 πρεσβεύσαντα προῖκα τιμηθέντα δὲ ὑπὸ θεοῦ Κομμόδου τῇ Ῥωμαίων πολιτείᾳ ἄρξαντα τοῦ Κηρύκων γένους ἄρξαν 10 τα τῆς ἱερᾶς γερουσίας εὐσεβείας ἕνεκα Ἀττικὸς Εὐδόξου Σφήττιος ἐποίησε , Δήμητρι Κόρηι ἱερὰ γερουσία Μ ᾶρκον Αὐρήλιον λιθοφόρον Πρόσδεκτον Πιστοκράτους Κεφαλῆθεν πρεσβεύσαντα προῖκα τιμηθέντα θεοῦ Κομμόδου Ῥωμαίων πολιτείᾳ ἄρξαντα Κηρύκων γένους ἄρξαν τα ἱερᾶς γερουσίας εὐσεβείας ἕνεκα Ἀττικὸς Εὐδόξου Σφήττιος ἐποίησε , Δήμητρι καὶ Κόρηι ἡ ἱερὰ γερουσία Μ Αὐρήλιον λιθοφόρον Πρόσδεκτον Πιστοκράτους Κεφαλῆθεν πρεσβεύσαντα προῖκα τιμηθέντα δὲ ὑπὸ θεοῦ Κομμόδου τῇ Ῥωμαίων πολιτείᾳ ἄρξαντα τοῦ Κηρύκων γένους ἄρξαν τα τῆς ἱερᾶς γερουσίας εὐσεβείας ἕνεκα Ἀττικὸς Εὐδόξου Σφήττιος ἐποίησε ,237,228,42,39,2,3,2,1,1,2,0,624,195,False,205,False,
625,375,"Statue Base for M. Gavius Gallicanus, Proconsul Asiae, Eumolpid",Base,Dedication,Upper Terrace,200.0,10,0.0525,True,Greek,1 Μ άρκῳ Γα β ίῳ Γαλλικα ν ῷ Μ άρκου Γαβίου Σ κυ ίλλου υἱῷ Μ άρκου Γαβίου Σ κυίλ λου υἱωνῷ vac ἀν θ υπάτῳ Ἀσίας vac 5 vac Εὐ μολπίδηι vac vacat, Μ άρκῳ Γα β ίῳ Γαλλικα ν ῷ Μ άρκου Γαβίου Σ κυ ίλλου υἱῷ Μ άρκου Γαβίου Σ κυίλ λου υἱωνῷ ἀν θ υπάτῳ Ἀσίας Εὐ μολπίδηι , Μ Γα β ίῳ Γαλλικα ν ῷ Σ κυ κυίλ θ υπάτῳ Ἀσίας μολπίδηι ,109,41,35,16,1,2,3,0,1,0,3,625,195,False,205,False,
626,376,"Statue Base for the Sophist P. Herennius Ptolemais, Son of P. Herennius, Hierokeryx",Base,Dedication,North of the Telesterion,313.0,24,0.0220,,Greek,1 ἡ πόλις τὸν κήρυκα τῆς ἐξ Ἀρείου πάγου βουλῆς Πό πλιον Ἑρέννιον Πτολεμαῖον Πο πλίου Ἑρεννίου 5 ἱεροκήρυκος υἱὸν τὸν σοφιστήν , πόλις κήρυκα Ἀρείου πάγου βουλῆς Πό πλιον Ἑρέννιον Πτολεμαῖον Πο πλίου Ἑρεννίου ἱεροκήρυκος υἱὸν σοφιστήν , ἡ πόλις τὸν κήρυκα τῆς ἐξ Ἀρείου πάγου βουλῆς Πό Ἑρέννιον Πτολεμαῖον Πο Ἑρεννίου ἱεροκήρυκος υἱὸν τὸν σοφιστήν ,105,93,23,20,4,4,1,3,0,1,0,626,301,False,325,False,
627,377,Statue Base for P. Herennius Ptolemaios of Hermos,Base,Dedication,,313.0,24,0.0320,,Greek,1 ἀ γαθῆι τύχηι Πό πλιον Ἑρέννιον Πτ ολεμαῖον Ἕρμειον , ἀ γαθῆι τύχηι Πό πλιον Ἑρέννιον Πτ ολεμαῖον Ἕρμειον , ἀ Πό Πτ ,44,5,11,5,0,0,1,0,1,1,0,627,301,False,325,True,
628,378,"Statue Base for Xenagoras, Son of Xenagoras and Praxagora",Base,Verse,,313.0,24,0.0190,,Greek,1 παῖδα Ξειναγόρα καὶ Πραξα γόρας ἐσορᾷς με τὸν μύσ την Δηοῦς Ξειναγόραν ὄνομα , παῖδα Ξειναγόρα Πραξα γόρας ἐσορᾷς με μύσ την Δηοῦς Ξειναγόραν ὄνομα , παῖδα Ξειναγόρα καὶ Πραξα γόρας ἐσορᾷς με τὸν μύσ την Δηοῦς Ξειναγόραν ὄνομα ,65,64,15,15,0,1,3,2,1,3,0,628,301,False,325,False,
629,379,Statue Base for an Unknown Sister of Likinios Kallistomakhos,Base,Dedication,Before the Telestrion,205.0,10,0.0285,True,Greek, 10 εως καὶ ἐπιτρό που τοῦ ἱερωτάτου τα μιείου τῆς Ἀσ ί ας καὶ τὴν καθέ δραν ἔ χοντ ος ἐν τῇ βασιλευο ύσῃ πό 5 λει Ῥ ωμαίων τοῦ σο φιστοῦ τὴν γυναῖκα τῆς εἰ ς τὴν πατ ρίδα καὶ τὸν ἄνδ ρα εὐ νοία ς Λικ ίννιος Καλλιστόμ αχος vac τὴν ἀδελφὴν vac 10 vv τ ὴν προτήθην vac ο ς Κλ αύδιος Καλλιστόμα χος , εως ἐπιτρό που ἱερωτάτου τα μιείου Ἀσ ί ας καθέ δραν ἔ χοντ ος βασιλευο ύσῃ πό λει Ῥ ωμαίων σο φιστοῦ γυναῖκα ς πατ ρίδα ἄνδ ρα εὐ νοία ς Λικ ίννιος Καλλιστόμ αχος ἀδελφὴν τ ὴν προτήθην ο ς Κλ αύδιος Καλλιστόμα χος , εως ἱερωτάτου τα ί ας καὶ τὴν καθέ ος ἐν τῇ βασιλευο ωμαίων τοῦ σο γυναῖκα τῆς εἰ ρίδα καὶ τὸν ἄνδ ς Λικ Καλλιστόμ τὴν ἀδελφὴν ὴν προτήθην ς Κλ Καλλιστόμα ,228,123,69,34,0,2,2,1,1,2,0,629,200,True,210,True,
630,380,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,,Greek,1 οἰκεῖ ον τ ῶν μεγίστων καὶ θει οτάτ ων αὐτοκρατόρων Λ ουκίου Σεπτι μίου Σεουήρου Εὐσεβοῦς Περ 5 τίνακος Σεβαστοῦ καὶ Μ άρκου Αὐρηλίου Ἀντων είν ου καὶ Π οπλίου Σεπτιμίου Γέτα Καίσαρο ς δὶς ὕπατον Φούλβιον Πλαυτιαν ὸν πρ ο στάτην καὶ ε ὐ εργέτη ν ἡ πόλις , οἰκεῖ ον τ ῶν μεγίστων θει οτάτ ων αὐτοκρατόρων Λ ουκίου Σεπτι μίου Σεουήρου Εὐσεβοῦς Περ τίνακος Σεβαστοῦ Μ άρκου Αὐρηλίου Ἀντων είνου Π οπλίου Σεπτιμίου Γέτα Καίσαρο ς δὶς ὕπατον Φούλβιον Πλαυτιαν ὸν πρ ο στάτην ε ὐ εργέτη ν πόλις , ον ῶν μεγίστων καὶ θει ων αὐτοκρατόρων Λ Σεπτι Σεουήρου Εὐσεβοῦς Περ Σεβαστοῦ καὶ Μ Αὐρηλίου είνου καὶ Π Σεπτιμίου Γέτα ς δὶς ὕπατον Φούλβιον ν ἡ πόλις ,206,124,51,30,3,4,4,3,1,1,3,630,203,False,205,False,
631,381,Statue Base for the Hierophant Apollinarios,Base,Dedication,Before the Telestrion,210.0,10,0.0450,,Greek,1 ἱεροφάντης Ἀπολινάριος ²⁶Ἀπολλινάριος ²⁶ , ἱεροφάντης Ἀπολινάριος Ἀπολλινάριος , ἱεροφάντης Ἀπολινάριος ,38,21,6,4,0,1,1,0,1,1,0,631,205,False,215,False,
632,382,"Statue Base for Kl. Menandra, Daughter of the Daduch Kl. Philippos",Base,Dedication,Before the Telestrion,210.0,10,0.0350,,Greek,1 ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Κλαυδί 5 αν Μενάνδραν Κλαυ δίου Φιλίππο υ τοῦ δᾳδο υχήσαντο ς θ υγατέ ρα Κλαυ δίου Δημοστράτου ἔγ γονον Αἰλ ίου Πραξαγόρου ἀ 10 πόγονον ἀρετῆς ἕνεκεν , Ἀρείου πάγου βουλὴ βουλὴ Φ ὁ δῆμος Ἀθηναίων Κλαυδί αν Μενάνδραν Κλαυ δίου Φιλίππο υ δᾳδο υχήσαντο ς θ υγατέ ρα Κλαυ δίου Δημοστράτου ἔγ γονον Αἰλ ίου Πραξαγόρου ἀ πόγονον ἀρετῆς ἕνεκεν , ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Ἀθηναίων Κλαυδί αν Μενάνδραν Κλαυ δίου Φιλίππο υ τοῦ δᾳδο υχήσαντο ς θ υγατέ ρα Κλαυ Δημοστράτου ἔγ γονον Αἰλ Πραξαγόρου ἀ πόγονον ἀρετῆς ἕνεκεν ,173,162,45,41,3,1,5,3,1,5,0,632,205,False,215,True,
633,383,"Statue Base for Rouphenia, Mother of Iul. the Hierokeryx",Base,Dedication,,217.5,15,0.0235,True,Greek,1 c 12 ίαν Ῥουφεῖναν Ἰούλ ιος Μουσώνιος κῆρυξ τ ῆ ς ἐξ Ἀρε ίου πάγου βουλῆ ς στρατηγὸς ἐπὶ τοὺς ὁπλίτας ἀγωνοθέτης Ὀλυμπ ι είων Διὸς Ὀλυμπί ⁸⁰ου ἱερεὺ ς Ἀθ ήνησιν φαιδυντὴ ς ἐν Ὀλυμπίᾳ v 5 τὴ ν ἀρίστην γυνα ῖκα Ἰουλ ίου Ἱεροκήρυκ ο ς μητέρα , ίαν Ῥουφεῖναν Ἰούλ ιος Μουσώνιος κῆρυξ τ ῆ ς Ἀρε ίου πάγου βουλῆ ς στρατηγὸς ὁπλίτας ἀγωνοθέτης Ὀλυμπ ι είων Διὸς Ὀλυμπί ου ἱερεὺ ς Ἀθ ήνησιν φαιδυντὴ ς Ὀλυμπίᾳ τὴ ν ἀρίστην γυνα ῖκα Ἰουλ ίου Ἱεροκήρυκ ο ς μητέρα , ίαν Ῥουφεῖναν Ἰούλ Μουσώνιος ῆ ἐξ Ἀρε ίου πάγου βουλῆ στρατηγὸς ἐπὶ τοὺς ἀγωνοθέτης Ὀλυμπ είων Διὸς Ὀλυμπί ς Ἀθ ήνησιν φαιδυντὴ ς ἐν Ὀλυμπίᾳ τὴ ν ἀρίστην γυνα ῖκα ίου Ἱεροκήρυκς μητέρα ,191,152,51,35,1,6,3,1,1,2,1,633,210,False,225,False,
634,384,"Statue Base for Ptolemaios, Son of Serenos of Gaza",Base,Dedication,,206.5,11,0.0350,,Greek,1 Πτολεμαῖον Σε ρήνου φοινικάρχου υἱὸν Γαζαῖον καὶ ἄ λ λων πόλεων πολίτην 5 εὐνοίας ἕνεκεν τῆς εἰς τὴν πόλιν καὶ ἀρετῆς καὶ τῆς π ε ρὶ λόγους ἀσκήσεως ἀμει βόμενοι ἀνέστησαν οἱ σεμνό τατοι Ἀρεοπαγῖται παρὰ ταῖς 10 Θεαῖς , Πτολεμαῖον Σε ρήνου φοινικάρχου υἱὸν Γαζαῖον ἄ λ λων πόλεων πολίτην εὐνοίας ἕνεκεν πόλιν ἀρετῆς π ε ρὶ λόγους ἀσκήσεως ἀμει βόμενοι ἀνέστησαν σεμνό τατοι Ἀρεοπαγῖται ταῖς Θεαῖς , Πτολεμαῖον Σε ρήνου φοινικάρχου υἱὸν Γαζαῖον καὶ ἄ λ λων πόλεων πολίτην εὐνοίας ἕνεκεν τῆς εἰς τὴν πόλιν καὶ ἀρετῆς καὶ τῆς π ρὶ λόγους ἀσκήσεως ἀμει βόμενοι ἀνέστησαν οἱ σεμνό τατοι Ἀρεοπαγῖται παρὰ ταῖς Θεαῖς ,180,175,41,38,1,1,1,1,1,1,0,634,201,False,212,False,
635,385,"Statue Base for Aur. Magna, Hearth-Initiate",Base,Dedication,,217.0,10,0.0280,,Greek,1 κατὰ τὸ ἐπε ρώτημα τῶν σ ε μνοτάτων Ἀ ρεοπαγειτῶν 5 τὴν ἀφ ἑστίας Αὐρ ηλίαν Μάγναν τὴν καὶ Ἑρμιό νην οἱ γονεῖς Αὐρ ήλιος Ἐπαφρό 10 δειτος Ἀσκλη πιάδου Πιτθεὺς καὶ Αὐρ ηλία Μάγνα Ͻ ἐκ Πιτθέων , ἐπε ρώτημα σε μνοτάτων Ἀ ρεοπαγειτῶν ἀφ ἑστίας Αὐρ ηλίαν Μάγναν Ἑρμιό νην γονεῖς Αὐρ ήλιος Ἐπαφρό δειτος Ἀσκλη πιάδου Πιτθεὺς Αὐρ ηλία Μάγνα Πιτθέων , κατὰ τὸ ἐπε ρώτημα τῶν σ μνοτάτων Ἀ ρεοπαγειτῶν τὴν ἀφ ἑστίας Αὐρ Μάγναν τὴν καὶ Ἑρμιό νην οἱ γονεῖς Αὐρ Ἐπαφρό δειτος Ἀσκλη πιάδου Πιτθεὺς καὶ Αὐρ Μάγνα ἐκ Πιτθέων ,154,134,40,33,1,2,4,3,1,4,0,635,212,False,222,False,
636,386,"Statue Base for Aur. Paramona, Daughter of Aur. Paramonos of Lamptrai, Heath-Initiate",Base,Dedication,,217.0,10,0.0225,True,Greek,vacat 0 11 m κατὰ τὸ ἐπερώτημα τῆς σεμνο τάτης β ουλῆς τῶν Φ τ ὴν ἀφ ἑστίας Αὐρ ηλίαν Παραμ όν α ν Αὐρ ηλίου 5 Παραμόνου θυγατέρα Λαμπτρέως μη τρὸς δὲ Αὐρηλίας Δηιδαμείας vacat 0 42 m , ἐπερώτημα σεμνο τάτης β ουλῆς Φ τ ὴν ἀφ ἑστίας Αὐρ ηλίαν Παραμ όν α ν Αὐρ ηλίου Παραμόνου θυγατέρα Λαμπτρέως μη τρὸς Αὐρηλίας Δηιδαμείας , κατὰ τὸ τῆς σεμνοουλῆς τῶν Φ τ ἑστίας Αὐρ Παραμ α ν Αὐρ Παραμόνου θυγατέρα Λαμπτρέως μη τρὸς δὲ Αὐρηλίας Δηιδαμείας ,145,95,40,23,1,1,2,1,1,2,0,636,212,False,222,False,
637,387,"Statue Base for Apollonios, Son of Apollonios, Hierophant",Base,Verse,,215.0,10,0.0320,,Greek,,,,0,0,1,1,0,1,1,0,1,1,0,699,210,False,220,False,
637,388,"Statue Base for Apollonios, Son of Apollonios, Hierophant",Base,Verse,,220.0,10,0.0320,,Greek,,,,0,0,1,1,0,0,1,0,1,1,0,700,215,False,225,False,
638,389,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,,Greek,vacat ἔδοξεν τ ῶι δήμωι Ἀραβιανὸ ς ἦρχεν c 8 ἐπρυ τάνευε ν Εὔτυχος ἐγραμ μάτευεν c 8 ἐπεστά τει Δρυαντιανὸς ἄρχων τῶν Εὐμολπιδῶν εἶπεν ἐπει δὴ καὶ διατελοῦμε ν ἐν τοῖς νῦν καθάπερ κ αὶ 5 δ ι ὰ τῶν παρῳχημένων χρόνων τελοῦντες τὰ μυ στήρι α καὶ τὰ πάτρια προστάττ ει τῶι γένει τῶν Εὐμο λπιδῶν πεφροντικένα ι ὅπως ἂν ἐν κόσμωι ἀχθ είη τὰ ἱερὰ δεῦρο τ ἐκ τῆς Ἐλευσεῖνο ς καὶ πάλιν ἐκ το ῦ ἄστεως Ἐ ⁸⁰ ⁸⁰ λευσεῖνάδε ἀγαθῆι τύχ ηι δεδόχθαι τ ῶι δήμωι προσ 10 τάξαι τῶι κοσμητῆι τῶν ἐφήβων κ α τὰ τὰ ἀρχαῖα νόμι μα ἄ γειν Ἐλευσῖνάδε τοὺ ς ἐφήβ ους τῆι τρίτηι ἐπὶ δέ κ α τοῦ Βοηδρομιῶνος με τὰ το ῦ εἰθισμένου σχήμα ⁸⁰ τος τῆς ἅμα ἱεροῖς πομπ ῆς ἵ να τῆι τετράδι ἐπὶ δέκα πα ραπ έμψωσιν τὰ ἱερὰ μέχ ρι τοῦ Ἐλευσεινίου τοῦ ὑπὸ v 15 τῆι π όλει ὡς ἂν κόσμο ς τ ε πλείων καὶ φρουρὰ μείζων v περὶ τὰ ἱερὰ ὑπάρχο ι ἐπειδὴ καὶ ὁ φαιδυντὴς τοῖν Θε ⁸⁰ οῖν ἀγγέλλει κα τὰ τὰ πάτρια τῆι ἱερείαι τῆς Ἀθηνᾶς ὡς ἥκει τὰ ἱερὰ κ α ὶ ἡ παραπέμπουσα στρατιά κατὰ τὰ αὐτὰ δὲ τῆι ἐνάτηι ἐπὶ δέκα τοῦ Βοηδρομιῶνος προσ 20 τάξα ι τῶι κοσμητῆι τῶν ἐφήβων ἄγειν τοὺς ἐφή βους πάλιν Ἐ λευσεῖνάδε μετὰ τοῦ αὐτοῦ σχήματος π αραπέμ πο ντας τὰ ἱερά μέλειν δὲ τούτου τῶι κατ ἐν ιαυτὸν κ οσμητῆι ὅπως μηδέπ οτε τοῦτο ἐκλε ιφθείη μη δὲ ὀλιγωρηθείη ποτὲ τὰ τῆς εὐσεβείας τῆς πρὸς τὼ Θε 25 ώ παραπέμπειν δὲ τοὺς ἐφήβους π άντας ἔχοντας τὴν πανοπλίαν ἐστεφανωμέν ους μυρρίνης στεφά νωι βαδείζοντας ἐν τάξει ἐπ εὶ δ ὲ προστάττομεν τοῖς ἐ φήβοις τὴν τοσαύτην ὁδοι π ορῆσαι π ομπήν αὐτοὺς καὶ θυσιῶν καὶ σπονδῶν καὶ παιάνων τῶ ν κατὰ τὴν 30 ὁδὸν μεθέξειν ὡς ἂν τ ά τε ἱερὰ μετὰ φρουρᾶ ς ἰσχυρο τέρας καὶ πομπῆς μακροτέρας ἄγοιτο v οἵ τε ἔφ ηβοι παρακολουθοῦντες τῆι περὶ τὸ θεῖον τῆς πόλεως vv θεραπείαι καὶ ἄνδρες εὐσεβ έστεροι γείνοιντο v μεθέ ξουσιν δὲ καὶ οἱ ἔφηβοι πάντες τῶν τε ἄλλων ὧν ἂν v 35 παρέχ ηι τ οῖς Εὐμολπίδαις ὁ ἄρχων τοῦ γένους καὶ τῆ ς δ ι αν ο μῆς γενέσθαι δὲ τὴν γνώμην ταύτην φα νε ⁸⁰ ρ ὰν καὶ τῆι ἐξ Ἀρείου πάγου βουλῆι καὶ τῆι βουλ ῆι τῶν v Φ v καὶ τῶι ἱ εροφάντηι καὶ τῶι γένει τῶν Εὐ μο λ πιδῶν ἀναγράψαι δὲ τὸ ψήφισμα τοῦτο τὸν τα μία ν τ οῦ γέ ⁸⁰ 40 νους τῶν Εὐμολπιδῶν ἐν τρισὶν στή λ αις κα ὶ στῆσαι τὴν μὲν ἐν Ἐλευσινίωι τῶι ὑπὸ τ ῆ ι πόλει τὴν δὲ ἐν v τῶι Διογ ενείωι τὴν δὲ ἐν Ἐλ ευσεῖνι ἐν τῶι ἱερῶι πρὸ τοῦ βου λ ευτηρίου , ἔδοξεν τ ῶι δήμωι Ἀραβιανὸ ς ἦρχεν ἐπρυ τάνευε ν Εὔτυχος ἐγραμ μάτευεν ἐπεστά τει Δρυαντιανὸς ἄρχων Εὐμολπιδῶν εἶπεν ἐπει διατελοῦμε ν τοῖς νῦν καθάπερ κ αὶ δ ι ὰ παρῳχημένων χρόνων τελοῦντες μυ στήρι α πάτρια προστάττ ει τῶι γένει Εὐμο λπιδῶν πεφροντικένα ι ὅπως κόσμωι ἀχθ είη ἱερὰ δεῦρο τ τῆς Ἐλευσεῖνο ς πάλιν το ῦ ἄστεως Ἐ λευσεῖνάδε ἀγαθῆι τύχ ηι δεδόχθαι τ ῶι δήμωι προσ τάξαι τῶι κοσμητῆι ἐφήβων κ α τὰ ἀρχαῖα νόμι μα ἄ γειν Ἐλευσῖνάδε τοὺ ς ἐφήβ ους τῆι τρίτηι δέ κ α Βοηδρομιῶνος με το ῦ εἰθισμένου σχήμα τος ἅμα ἱεροῖς πομπ ῆς ἵ να τῆι τετράδι δέκα πα ραπ έμψωσιν ἱερὰ μέχ ρι Ἐλευσεινίου τῆι π όλει κόσμο ς τ ε πλείων φρουρὰ μείζων ἱερὰ ὑπάρχο ι ἐπειδὴ φαιδυντὴς τοῖν Θε οῖν ἀγγέλλει κα τὰ πάτρια τῆι ἱερείαι Ἀθηνᾶς ἥκει ἱερὰ κ α ὶ παραπέμπουσα στρατιά αὐτὰ τῆι ἐνάτηι δέκα Βοηδρομιῶνος προσ τάξα ι τῶι κοσμητῆι ἐφήβων ἄγειν ἐφή βους πάλιν Ἐ λευσεῖνάδε αὐτοῦ σχήματος π αραπέμ πο ντας ἱερά μέλειν τούτου τῶι κατ ἐν ιαυτὸν κ οσμητῆι ὅπως μηδέπ οτε τοῦτο ἐκλε ιφθείη μη ὀλιγωρηθείη ποτὲ εὐσεβείας τὼ Θε ώ παραπέμπειν ἐφήβους π άντας ἔχοντας πανοπλίαν ἐστεφανωμέν ους μυρρίνης στεφά νωι βαδείζοντας τάξει ἐπ εὶ δ ὲ προστάττομεν τοῖς ἐ φήβοις τοσαύτην ὁδοι π ορῆσαι π ομπήν αὐτοὺς θυσιῶν σπονδῶν παιάνων τῶ ν ὁδὸν μεθέξειν τ ά ἱερὰ φρουρᾶ ς ἰσχυρο τέρας πομπῆς μακροτέρας ἄγοιτο οἵ ἔφ ηβοι παρακολουθοῦντες τῆι θεῖον πόλεως θεραπείαι ἄνδρες εὐσεβ έστεροι γείνοιντο μεθέ ξουσιν δὲ ἔφηβοι πάντες ἄλλων ὧν παρέχ ηι τ οῖς Εὐμολπίδαις ἄρχων γένους τῆ ς δ ι αν ο μῆς γενέσθαι γνώμην ταύτην φα νε ρ ὰν τῆι Ἀρείου πάγου βουλῆι τῆι βουλ ῆι Φ τῶι ἱ εροφάντηι τῶι γένει Εὐ μο λ πιδῶν ἀναγράψαι ψήφισμα τοῦτο τὸν τα μία ν τ οῦ γέ νους Εὐμολπιδῶν τρισὶν στή λ αις κα ὶ στῆσαι Ἐλευσινίωι τῶι ὑπὸ τ ῆ ι πόλει τῶι Διογ ενείωι Ἐλ ευσεῖνι τῶι ἱερῶι πρὸ βου λ ευτηρίου , ῶι δήμωι Ἀραβιανὸ ν Εὔτυχος ἐγραμ Δρυαντιανὸς ἄρχων δὴ καὶ διατελοῦμε κ αὶ ι ὰ τῶν παρῳχημένων στήρι α καὶ τὰ πάτρια προστάττλπιδῶν πεφροντικένα ι ὅπως ἂν είη τὰ ἱερὰ δεῦρο τ ἐκ τῆς Ἐλευσεῖνοῦ ἄστεως Ἐ λευσεῖνάδε ἀγαθῆι τύχ τ ῶι δήμωι προσ τάξαι τῶι κοσμητῆι τῶν α τὰ τὰ ἀρχαῖα νόμι μα ἄ γειν Ἐλευσῖνάδε τοὺους τῆι τρίτηι ἐπὶ δέ κ τοῦ Βοηδρομιῶνος μεῦ εἰθισμένου σχήμα τῆς ἅμα ἱεροῖς πομπ ἵ να τῆι τετράδι ἐπὶ δέκα πα έμψωσιν τὰ ἱερὰ μέχ τοῦ Ἐλευσεινίου τοῦ ὑπὸ όλει ὡς ἂν κόσμο τ ε πλείων καὶ φρουρὰ μείζων τὰ ἱερὰ ὑπάρχο ἐπειδὴ καὶ ὁ φαιδυντὴς τοῖν Θε ἀγγέλλει κα τὰ τὰ πάτρια τῆι ἱερείαι τῆς Ἀθηνᾶς ὡς ἱερὰ κὶ ἡ παραπέμπουσα στρατιά κατὰ τὰ αὐτὰ ἐνάτηι ἐπὶ δέκα τοῦ Βοηδρομιῶνος προσ ι τῶι κοσμητῆι τῶν ἐφήβων ἄγειν τοὺς ἐφή λευσεῖνάδε μετὰ τοῦ αὐτοῦ σχήματος π ντας τὰ ἱερά μέλειν δὲ τούτου τῶι κατ ἐν κ οσμητῆι ὅπως μηδέπ οτε τοῦτο ἐκλε δὲ ὀλιγωρηθείη ποτὲ τὰ τῆς εὐσεβείας ώ παραπέμπειν δὲ τοὺς ἐφήβους π τὴν πανοπλίαν ἐστεφανωμέν νωι βαδείζοντας ἐν τάξει ἐπ δ φήβοις τὴν τοσαύτην ὁδοι π ορῆσαι π καὶ θυσιῶν καὶ σπονδῶν καὶ παιάνων τῶ ὁδὸν μεθέξειν ὡς ἂν τ ά τε ἱερὰ μετὰ φρουρᾶ τέρας καὶ πομπῆς μακροτέρας ἄγοιτο οἵ τε ἔφ παρακολουθοῦντες τῆι περὶ τὸ θεῖον τῆς πόλεως θεραπείαι καὶ ἄνδρες εὐσεβ έστεροι γείνοιντο μεθέ ξουσιν δὲ καὶ οἱ ἔφηβοι πάντες τῶν τε ἄλλων ὧν ἂν παρέχ οῖς Εὐμολπίδαις ὁ ἄρχων τοῦ γένους καὶ τῆ δ ι ο μῆς γενέσθαι δὲ τὴν γνώμην ταύτην φα ὰν καὶ τῆι ἐξ Ἀρείου πάγου βουλῆι καὶ τῆι βουλ τῶν Φ καὶ τῶι ἱ εροφάντηι καὶ τῶι γένει τῶν Εὐλ πιδῶν ἀναγράψαι δὲ τὸ ψήφισμα τοῦτο τὸν μία οῦ γέ νους τῶν Εὐμολπιδῶν ἐν τρισὶν λ αις κα ὶ στῆσαι τὴν μὲν ἐν Ἐλευσινίωι τῶι ὑπὸ τ ι πόλει τὴν δὲ ἐν τῶι Διογ ενείωι τὴν δὲ ἐν Ἐλ ευσεῖνι ἐν τῶι ἱερῶι πρὸ τοῦ βουευτηρίου ,1749,1355,465,326,5,6,3,3,0,3,0,638,215,False,225,False,
