Institution: Title,Institution: Origin,Institution: Type,Office: Title,Office: Origin,Office: Type,Officer: Description,Officer: Origin,Officer: Gender,Officer: Name(s),Officer: Deme,Officer: Athenian Citizen,Officer: Roman Citizen,Officer: Family,Officer: Extended Family,Inscription: IE,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Institution: Total Appearances,Institution: Total Offices,Institution: Total Office Appearances,Institution: Total Officers,Institution: Total Officer Appearances,Institution: Total People Co-Appearances,Institution: Total Institutional Co-Appearances,Institution: Total Honors Co-Appearances,Institution: Total People Co-Appearances with Officers,Institution: Total Institutional Co-Appearances with Officers,Office: Total Appearances,Office: Total People Honored,Office: Total Times People Honored,Office: Total Athenians Honored,Office: Total Athenians with Roman Citizenship Honored,Office: Total Romans Honored,Office: Total Times Athenians Honored,Office: Total Times Athenians with Roman Citizenship Honored,Office: Total Times Romans Honored,Office: Total Times Sponsored Honored,Office: Total Times Honorand Honored,Officer: Total Appearances,Officer: Total Sponsors,Officer: Total Officers,Officer: Total Institutional Affililiations,Officer: Total Honors,Officer: Total Athenian Honors,Officer: Total Roman Honors,Officer: Total Eleusinian Honors,Officer: RCA,Officer: PA,Officer: PAA,Officer: LGPN,Officer: Uncertain,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Institution: ID,Office: ID,Officer: ID,Inscription: ID,Institution: Notes,Office: Notes,Officer: Notes,Inscription: Notes
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,D. Iun. Menneas,Athens,Male,Patron Menneas,,True,True,,,464,Statue Base D. Iun. Menneas D. Iun. Patronos Berenikides,Base,Dedication,,150.0,50,0.0170,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,2,,1,1,0,0,1,,,,,False,157,144,36,31,0,2,5,2,1,5,0,1018,3004,2271,464,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,P. Ail. Timosthenes,Athens,Male,Publius Aelius Timosthenes,,True,True,,TBD,474,"Statue Base for P. Ael. Teimosthenes Berenikides, Son of Ael. Zenon, Hearth-Initiate",Base,Dedication,South Wall,155.0,10,0.0200,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,1,,1,1,0,0,1,,,,,False,91,78,21,17,0,2,2,1,1,2,0,1018,3004,2290,474,,,,
Philleidai,Eleusis,Genos,Priestess of Demeter and Kore,Eleusis,Sacred Official,Hermippis,Athens,Male,Hermippis,,True,False,,,642,"Statue Base for Polyelos Xeinagorou, Hearth-Initiate",Stele,Dedication,Between the Propylaea,237.5,25,,1,2,49,27,50,1,1,2,67,27,38,19,39,19,7,0,39,18,0,32,18,1,0,,1,1,0,0,1,,,,,False,111,85,21,16,0,1,2,0,0,2,0,1018,3004,2501,642,,,,
Bouzygai,Athens,Genos,Priest of Zeus Palladion,Athens,Sacred Official,Polemon Heroxenou,Athens,Male,Polemon Heroxenou,Marathon,True,False,,,443,Statue Base for a Son of Heroxenos of Marathon,Base,Dedication,,137.5,25,0.0220,1,1,1,1,1,2,1,3,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,,1,2,2,0,0,,,,,False,113,58,31,15,1,3,2,1,1,2,0,1019,3064,2238,443,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Kallikratides Syndromou,Athens,Male,Kallikratides Syndromou,,True,False,Oinophilids,,297,Statue Base for Augustus Caesar as Zeus Boulaios,Base,Dedication,,-22.0,10,0.0400,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,3,,5,4,3,1,0,,,,,False,111,36,35,18,0,3,2,1,1,1,1,1021,3025,2050,297,,,"Adopted Oinophilos of Trikorynthos, eventually leading to Tiberius Claudius Oinophilos (Hierophant)",
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Kallikratides Syndromou,Athens,Male,Kallikratides Syndromou,,True,False,Oinophilids,,295,"Statue Base for Kallikratides Syndromou Trikorysios, Hoplite General",Base,Dedication,South Wall,-32.5,5,0.0345,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,3,,5,4,3,1,0,,,,,False,198,149,50,36,3,1,1,3,1,1,0,1021,3025,2050,295,,,"Adopted Oinophilos of Trikorynthos, eventually leading to Tiberius Claudius Oinophilos (Hierophant)",
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Papios Marathonios,Athens,Male,Papios Marathonios,,True,False,,,334,Monument for Emperor Tiberius,Base,Dedication,,20.0,10,0.0450,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,0,,2,2,1,1,0,,,,,False,225,129,52,29,3,2,3,3,1,2,1,1021,3025,2133,334,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Praxagoras,Athens,Male,Praxagoras Praxagoras,,True,False,,,335,Monument for Iulia Augusta,Other/Fragment,Dedication,,25.0,10,0.0450,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,0,,2,2,1,1,0,,,,,False,247,21,62,13,3,2,5,3,1,3,2,1021,3025,2136,335,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Polykharmos Eukleous,Athens,Male,Polykharmos Eukleous,,True,False,,Herodian,344,"Statue Base for Polycharmos Eukleous Marathonios, High Priest of Tiberius",Base,Dedication,Before the Telestrion,33.5,7,0.0300,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,1,,1,2,1,1,0,,,,,False,185,174,36,30,0,3,4,1,1,3,1,1021,3025,2138,344,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Eukles Sostratou,Athens,Male,Tiberius Claudius Eukles Sostratou,,True,True,,Herodian,355,Statue Base for an Unknown Brother of the Priest Tiberius Klaudios Eukles Sostratou,Base,Dedication,,54.5,9,,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,0,,1,2,0,2,0,,,,,False,77,36,18,11,0,1,2,1,0,2,0,1021,3025,2151,355,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Eukles Sostratou,Athens,Male,Tiberius Claudius Eukles Sostratou,,True,True,,Herodian,354,"Architrave with Dedication by Tiberius Klaudios Eukles Sostratou, Priest of Iulia Agrippina Sebaste",Building or Monument,Dedication,,54.5,9,,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,0,,1,2,0,2,0,,,,,False,75,31,31,17,0,1,2,1,1,1,1,1021,3025,2151,354,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Nouios Philinou,Athens,Male,Tiberius Claudius Nouios Philinou,,True,True,,,361,Statue Base for Tiberius Klaudios Nouios of Oion,Building or Monument,Dedication,,60.0,10,,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,0,,3,4,2,2,0,,,,,False,93,86,27,23,0,1,1,0,1,1,0,1021,3025,2154,361,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Nouios Philinou,Athens,Male,Tiberius Claudius Nouios Philinou,,True,True,,,356,Statue Base for Tiberius Klaudios Nouios Philinou of Oion,Base,Dedication,,55.0,10,0.0250,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,0,,3,4,2,2,0,,,,,False,105,29,30,13,0,3,1,0,1,1,0,1021,3025,2154,356,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,[?] Imperial Priest,Athens,Male,,,True,False,,,363,Entablature,Base,Dedication,Before the Telestrion,99.0,78,0.0400,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,0,,1,1,0,1,0,,,,,True,40,30,19,15,0,2,2,1,1,1,1,1021,3025,2164,363,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,486,"Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes",Base,Dedication,,171.0,10,0.0920,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,0,0,1,1,3,2,3,3,2,1,2,1021,3025,2226,695,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,498,"Statue Base for Asklepios, Dedicated by Herodes",Building or Monument,Dedication,,175.0,0,0.0270,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,67,58,18,14,0,0,1,0,0,1,0,1021,3025,2226,498,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,484,"Dedicatory Verse in Honor of Herodes Attikos, Not from the Sanctuary",Base,Verse,,162.0,0,0.0200,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,152,140,53,45,0,0,2,0,1,1,1,1021,3025,2226,484,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,477,"Statue Base for Ti. Kl. Appios Ateilios Bradoua, Son of Kl. Herodes, Hearth-Initiate",Base,Dedication,,162.5,5,0.0120,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,147,48,37,15,0,4,4,0,1,2,2,1021,3025,2226,477,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,476,"Statue Base for Regilla, Wife of Herodes Attikos",Base,Dedication,Before the Telestrion,160.0,10,0.0280,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,131,129,26,25,0,3,3,1,1,1,2,1021,3025,2226,476,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,475,"Statue Base for Elpinike, Daughter of Herodes Attikos, Hearth-Initiate",Base,Dedication,,155.0,10,0.0245,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,88,14,22,7,0,0,3,0,1,2,1,1021,3025,2226,475,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ti. Kl. Herodes Attikos Kl. Attikou,Athens,Male,Tiberius Claudius Atticus Herodes Attikou,Marathon,True,True,,Herodian,438,"Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'",Base,Dedication,,115.0,10,0.0150,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,7,2,,2,6,3,3,0,,,,,False,152,142,34,29,1,1,4,2,2,3,1,1021,3025,2226,438,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Kl. Attikou,Athens,Male,Claudia Attikou,,True,True,,Herodian,438,"Statue Base for Ti. Kl. Attikos Herodes Kl. Attikou Marathonios, 'Son of Hellas'",Base,Dedication,,115.0,10,0.0150,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,0,,1,1,0,1,0,,,,,False,152,142,34,29,1,1,4,2,2,3,1,1021,3025,2227,438,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,503,"Statue Base for L. Memmios, Altar-Priest, of Thorikos",Other/Fragment,Dedication,Before the Telestrion,178.5,3,0.0250,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,3,,7,9,6,1,2,,,,,False,512,438,101,84,4,6,5,3,1,1,4,1021,3025,2339,503,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,L. Memmius Altar-Priest,Athens,Male,Lucius Memmius,,True,True,,TBD,493,"Statue Base for Ael. Kephisodora, Daughter of Daduch Kl. Lysiades",Building or Monument,Dedication,,170.0,10,0.0250,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,2,3,,7,9,6,1,2,,,,,False,371,176,113,56,1,5,5,3,1,5,0,1021,3025,2339,493,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,Ail. Ardys,Athens,Male,Aelius Ardys,,True,True,,Aelii of Phaleron,523,"Statue Base for Ael. Epilampsis, Daughter of Ael. Gelos of Phaleron, Priestess of Demeter and Kore",Other/Fragment,Dedication,Before the Telestrion,187.5,25,0.0160,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,0,,5,6,3,1,0,7,,,,False,880,812,170,146,2,10,11,1,1,11,0,1021,3025,2397,523,,,,
Imperial Family,Rome,Private,Imperial Priest,Rome,Sacred Official,[?] High Priest Ti. Kl. Lianou,Athens,Male,Tiberius Claudius Lianou,,True,True,,,533,Statue Base for an Unknown High-Priest,Base,Dedication,,150.5,99,0.0150,0,6,17,16,27,0,0,0,53,29,13,12,13,12,7,0,13,8,0,14,12,1,0,,1,2,1,1,0,,,,,True,78,45,18,10,0,2,1,0,1,1,0,1021,3025,2422,533,,,,
Imperial Family,Rome,Private,Mater Castrorum,Rome,Membership/Rank/Title,Iul. Domna,Rome,Female,Iulia Domna,,False,True,Severan,Imperial,519,Statue Base for the Empress Iul. Domna,Base,Dedication,,196.5,3,,0,6,17,16,27,0,0,0,53,29,0,1,1,0,0,1,0,0,1,0,0,2,0,,1,1,0,1,0,,,,,False,118,110,20,18,3,0,1,3,0,0,1,1021,3139,2387,519,,,,
Imperial Family,Rome,Private,Mater Castrorum,Rome,Membership/Rank/Title,Iul. Domna,Rome,Female,Iulia Domna,,False,True,Severan,Imperial,518,Based Dedicated in Honor of the Emperor Septimius Severus and the Empress Iul. Domna,Base,Dedication,,196.5,3,0.0230,0,6,17,16,27,0,0,0,53,29,0,1,1,0,0,1,0,0,1,0,0,2,0,,1,1,0,1,0,,,,,False,110,51,31,16,0,1,2,0,2,0,2,1021,3139,2387,518,,,,
Imperial Family,Rome,Private,Imperial Priest of Achaea,Rome,Sacred Official,Ana[.]n Krateros,Athens,Male,,,True,True,,,471,Statue Base for an Unknown Emperor,Base,Dedication,,175.0,50,0.0800,0,6,17,16,27,0,0,0,53,29,1,1,1,1,1,0,1,1,0,1,1,1,0,,1,1,0,1,0,,,,,False,74,39,20,10,0,2,2,1,1,1,1,1021,3088,2283,471,,,,
Imperial Family,Rome,Private,Necessarius,Rome,Membership/Rank/Title,Fl. Plautianos,Athens,Male,Flavius Plautianos,,True,True,,,630,Statue Base for Ful. Plautianos,Base,Dedication,Before the Telestrion,204.0,2,0.0200,0,6,17,16,27,0,0,0,53,29,1,1,1,1,1,0,1,1,0,3,1,1,3,,1,2,0,2,0,,,,,False,206,124,51,30,3,4,4,3,1,1,3,1021,3125,2475,630,,,,
Imperial Family,Rome,Private,Imperial Priest of Asia,Rome,Sacred Official,[?] Relative of Mindios Amynos,Athens,Uncertain,,,True,False,,,463,Statue Base for Menandra of Ephesos,Base,Dedication,,150.0,50,0.0170,0,6,17,16,27,0,0,0,53,29,1,1,1,1,0,0,1,0,0,0,1,1,0,,3,3,0,1,0,,,,,True,675,471,153,90,2,23,4,0,1,4,0,1021,3072,2268,463,,,,
Eteoboutadai,Athens,Genos,Priest of Poseidon Erekhtheus,Athens,Sacred Official,Philipe Kl. Demostratou,Athens,Female,Claudia Philipe Demostratou,Pallene,True,True,Demostratid,Claudii of Melite,463,Statue Base for Menandra of Ephesos,Base,Dedication,,150.0,50,0.0170,1,2,3,1,1,1,1,1,3,2,1,1,1,1,1,0,1,1,0,0,1,1,0,,6,8,7,0,1,95,,,,False,675,471,153,90,2,23,4,0,1,4,0,1023,3085,2270,463,,,"Wife of Ti. Kl. Nikoteles (93), mother of Kl. Demostratos (94)",
