"IE","Sponsor","Honorand","Inscription","Object Type","Inscription Type","Location","Date","Date Span","Word Count","Character Count","Text","References","Sponsor Class","Sponsor Origin","Sponsor Status","Sponsor Type","Sponsor Gender","Sponsor Family","Sponsor Extended Family","Sponsor Deme","Honorand Origin","Honorand Status","Honorand Type","Honorand Gender","Honorand Family","Honorand Extended Family","Honorand Deme","Inscription ID","Sponsor ID","Honorand ID","Sponsor Uncertainty","Honorand Uncertainty"
"291","Khrysothemis Phaidrou","Pomponianus Atticus","Statue Base of Q. Caecilius Pomponianus Atticus, Dedicated by Khrysothemis Phaidrou Berenikides","Base","Dedication","",-40,10,24,154,"Χρυσόθεμις Φαίδρου Βερενεικίδου θυγάτηρ Κόιντον Καικίλιον Πομπωνιανὸν Ἀττικὸν τὸν ἀκουστὴν τοῦ Φαίδρου τοῦ πατρὸς αὐτῆς τὸν ἑαυτῆς φίλον καὶ εὐεργέτην Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3513,SEG 57 42","Person","Athenian","Athenian without Roman Citizenship","","Female","Lysiadidai","","Berenikidai","Roman","Non-Athenian","","Male","","","",676,2042,2044,f,f
"291","Demos","Lysiades Phaidrou","Statue Base for Lysiades Phaidrou Berenikides, Dedicated by the Demos","Base","Dedication","",-40,10,11,75,"ὁ δῆμος Λυσιάδην Φαίδρου Βερενικίδην ἐξηγητὴν πυθόχρηστον γενόμενον Δήμητρι καὶ Κόρηι","IG II2 3513,SEG 57 42","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Female","Lysiadidai","","Berenikidai",677,1002,2045,f,f
"291","Demos","Khrysothemis Phaidrou","Statue Base for Khrysothemis Phaidrou Berenikides, Dedicated by the Demos","Base","Dedication","",-40,10,14,89,"ὁ δῆμος Χρυσόθεμιν Φαίδρου Βερενικίδου θυγατέρα ἀρετῆς καὶ σωφροσύνης ἕνεκα Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3513,SEG 57 42","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Female","Lysiadidai","","Berenikidai",678,1002,2042,f,f
"301","Demos","Theophrastos Themistokleous","Statue Base for the Daduch Theophrastos, son of the Daduch Themistokles of Hagnousios, Dedicated by the Demos","Base","Dedication","",-20,10,24,138,"ὁ δῆμος δαιδοῦχον Θεόφραστον δαιδούχου Θεμιστοκλέους Ἁγνούσιον ἀρετῆς ἕνεκα καὶ εὐνοίας τῆς εἰς ἑαυτὸν καὶ τῆς πρὸς τὰς θεὰς εὐσεβείας Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3510,Schmalz 162","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","Hagnous/Akharnid Daduchs","Hagnous/Akharnid Daduchs","Hagnous",679,1002,2054,f,f
"301","Demos","Themistokles II Theophrastou","Statue Base for the Daduch Themistokles, Son of the Daduch Themistokles, Dedicated by the Demos","Base","Dedication","",-20,10,28,162,"ὁ δῆμος δαιδοῦχον Θεμιστοκλῆν δαιδούχου Θεοφράστου τοῦ δαιδούχου Θεμιστοκλέους Ἁγνού σιον ἀρετῆς ἕνεκεν καὶ εὐνοίας τῆς εἰς ἑαυτὸν καὶ τῆς πρὸς τὰς θεὰς εὐσεβείας Δήμητρι καὶ Κόρηι ἀνέθηκεν","IG II2 3510,Schmalz 162","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","Hagnous/Akharnid Daduchs","Hagnous/Akharnid Daduchs","Hagnous",680,1002,2091,f,f
"301","Demos","Sophokles Theophrastou","Statue Base Sophokles, Son of Theophrastos, of Hagnous","Base","Dedication","",-20,10,10,64,"ὁ δῆμος Σοφοκλῆν Θεοφράστου Ἁγνούσιον ἀρετῆς ἕνεκα καὶ εὐσεβείας ἀνέθηκεν","IG II2 3510,Schmalz 162","Institution","Athenian","","Public","","","","","Athenian","Athenian without Roman Citizenship","","Male","Hagnous/Akharnid Daduchs","Hagnous/Akharnid Daduchs","Akharnai",681,1002,2103,f,f
"347","Areopagus","P. Papinius Statius","Statue Base for P. Papinus Statius, Dedicated by the Areopagus","Base","Dedication","",50,50,17,81,"ἡ βουλὴ ἡ ἐξ Ἀρήου πάγου Πόπλιον Παπίνιον Στάτιον ποιητὴν ἀρετῆς ἕνεκα καὶ εὐνοίας τῆς εἰς ἑαυτόν","IG II2 3919,IG II2 4165,Schmalz 256,SEG 59 230","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",682,1000,2142,f,f
"347","Demos","P. Papinius Statius","Statue Base for P. Papinus Statius, Dedicated by the Areopagus","Base","Dedication","",50,50,17,81,"ἡ βουλὴ ἡ ἐξ Ἀρήου πάγου Πόπλιον Παπίνιον Στάτιον ποιητὴν ἀρετῆς ἕνεκα καὶ εὐνοίας τῆς εἰς ἑαυτόν","IG II2 3919,IG II2 4165,Schmalz 256,SEG 59 230","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",682,1002,2142,f,f
"433","Pose Poseous","Hierophantis Perikleous","Statue Base for an Unknown Hierophantis, Daughter of Perikles of Oion","Base","Dedication","",112.5,25,29,176,"Πόση Ποσέους Μαραθωνίου θυγάτηρ τὴν ἑαυτῆς τήθην Ἱερόφαντιν Νεωτέρας Περικλέους ἐξ Οἴου θυγατέρα τὴν ἀπὸ Περικλέους ταῖν Θεαῖν εὐσεβείας ἕνεκεν ἐπὶ ἱερείας Φλαουίας Λαοδαμείας τῆς Κλείτου Φλυέως θυγα τρός","IG II2 3546,Schmalz 196","Person","Athenian","Athenian without Roman Citizenship","","Female","","","Marathon","Athenian","Athenian without Roman Citizenship","","Female","","","Oion",688,2222,2221,f,f
"473","Areopagus","Sergius Salvidius Scipio Orfitus","Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,27,130,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Αθηναίων Σέργιον Σαλβιδιηνὸν υἱὸν Σκειπίωνα Ὄρφιτον ωνα μεγαλοψυχίας ἕνεκεν καὶ ἀρετῆς καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",691,1000,2286,f,f
"473","Boule","Sergius Salvidius Scipio Orfitus","Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,27,130,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Αθηναίων Σέργιον Σαλβιδιηνὸν υἱὸν Σκειπίωνα Ὄρφιτον ωνα μεγαλοψυχίας ἕνεκεν καὶ ἀρετῆς καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",691,1001,2286,f,f
"473","Demos","Sergius Salvidius Scipio Orfitus","Statue Base for Sergius Salvidius Orfitus, Dedicated by The Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,27,130,"ἡ ἐξ Ἀρείου πάγου βουλὴ καὶ ἡ βουλὴ τῶν Φ καὶ ὁ δῆμος ὁ Αθηναίων Σέργιον Σαλβιδιηνὸν υἱὸν Σκειπίωνα Ὄρφιτον ωνα μεγαλοψυχίας ἕνεκεν καὶ ἀρετῆς καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",691,1002,2286,f,f
"473","Areopagus","Calpurnia L. Lepida","Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,10,80,"Καλπουρνίαν Λουκίου θυγατέρα Λέπιδαν Ὀρφίτου Σκειπίωνος γυναῖκα δικαιοσύνης καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Female","","","",692,1000,2287,f,f
"473","Boule","Calpurnia L. Lepida","Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,10,80,"Καλπουρνίαν Λουκίου θυγατέρα Λέπιδαν Ὀρφίτου Σκειπίωνος γυναῖκα δικαιοσύνης καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Female","","","",692,1001,2287,f,f
"473","Demos","Calpurnia L. Lepida","Statue Base for Calpurnia Lepida, Daughter of L., Wife of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,10,80,"Καλπουρνίαν Λουκίου θυγατέρα Λέπιδαν Ὀρφίτου Σκειπίωνος γυναῖκα δικαιοσύνης καὶ εὐσεβείας","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Female","","","",692,1002,2287,f,f
"473","Areopagus","Sergius Calpurnius Scipio Orfitus","Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,8,61,"Σέργιον Καλπούρνιον Σπειπίωνα Ὄρφιτον Σκειπίωνος Ὀρφίτου υἱὸν μύστην","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",693,1000,2288,f,f
"473","Boule","Sergius Calpurnius Scipio Orfitus","Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,8,61,"Σέργιον Καλπούρνιον Σπειπίωνα Ὄρφιτον Σκειπίωνος Ὀρφίτου υἱὸν μύστην","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",693,1001,2288,f,f
"473","Demos","Sergius Calpurnius Scipio Orfitus","Statue Base for Sergius Calpurius Scipio Orfitus, Son of Scipio Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,8,61,"Σέργιον Καλπούρνιον Σπειπίωνα Ὄρφιτον Σκειπίωνος Ὀρφίτου υἱὸν μύστην","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",693,1002,2288,f,f
"473","Areopagus","L. Calpurnius Piso","Statue Base for L. Calpurnius Scipio, son of Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,7,52,"Λούκιον Καλπούρνιον Πείσωνα Σκειπίωνος Ὀρφίτου υἱὸν μύστην","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",694,1000,2289,f,f
"473","Boule","L. Calpurnius Piso","Statue Base for L. Calpurnius Scipio, son of Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,7,52,"Λούκιον Καλπούρνιον Πείσωνα Σκειπίωνος Ὀρφίτου υἱὸν μύστην","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",694,1001,2289,f,f
"473","Demos","L. Calpurnius Piso","Statue Base for L. Calpurnius Scipio, son of Orfitus, Dedicated by the Areopagus, Boule, and Demos","Base","Dedication","South Wall",155,10,7,52,"Λούκιον Καλπούρνιον Πείσωνα Σκειπίωνος Ὀρφίτου υἱὸν μύστην","IG II2 4057 +,IG II2 4213 +","Institution","Athenian","","Public","","","","","Roman","Non-Athenian","","Male","","","",694,1002,2289,f,f
"486","Areopagus","Emperor L. Verus","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",695,1000,2300,f,f
"486","Areopagus","Emperor Marcus Aurelius","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",695,1000,2264,f,f
"486","Boule","Emperor Marcus Aurelius","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",695,1001,2264,f,f
"486","Boule","Emperor L. Verus","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",695,1001,2300,f,f
"486","Demos","Emperor Marcus Aurelius","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",695,1002,2264,f,f
"486","Demos","Emperor L. Verus","Statue Base for the Savior Gods/Godesses of Brotherly Emperors, Dedicated by the Polis during the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεοῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",695,1002,2300,f,f
"486","Areopagus","Emperor Marcus Aurelius","Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",696,1000,2264,f,f
"486","Boule","Emperor Marcus Aurelius","Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",696,1001,2264,f,f
"486","Demos","Emperor Marcus Aurelius","Statue Base for the Savior Gods/Godesses of the Brotherly Emperors, Dedicated By the Polis During the Epimelitea of Herodes","Base","Dedication","",171,10,8,61,"σωτῆρσι Θεαῖς φιλαδέλφων αὐτοκρατόρων ἡ πόλις Ἡρώδου ἐπιμελητεύοντος","IG II2 4779","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",696,1002,2264,f,f
"296","Demos","Livia Drusilla","Livia Drousilla, Wife of the Emperor Augustus Caesar","Building or Monument","Dedication","",-26,10,7,49,"ὁ δῆμος Λιβίαν Δρουσίλλαν Αὐτοκράτορος Καίσαρος γυναῖκα","Schmalz 113","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Female","","","",703,1002,2051,f,f
"296","Demos","Augustus","Statue Base for the Emperor Augustus Caesar, Son of the Divine Iulius, Dedicated by the Demos","Building or Monument","Dedication","",-26,10,12,63,"ὁ δῆμος Αὐτοκράτορα Καίσαρα θεοῦ Ἰουλίου ὑὸν τὸν ἁτοῦ σωτῆρα καὶ εὐεργέτην","Schmalz 113","Institution","Athenian","","Public","","","","","Imperial Family Member","Non-Athenian","","Male","","","",704,1002,2052,f,f
